CASGEM ID,Local Well Number,Date,Military Time (PST),No Measurement,Questionable Measurement,Reading @RP,Reading @WS,RP to WS,RP Elevation,GS Elevation,WSE,GS to WS,Measurement Method,Measurement Accuracy,Collecting/ Co-op Agency,Voluntary or CASGEM Measurement,Comments,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,10/12/1989,00:00,,,17.500,0.000,17.500,81.390,81.390,63.890,17.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,3/13/1990,00:00,,,17.700,0.000,17.700,81.390,81.390,63.690,17.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,10/11/1990,00:00,,,18.000,0.000,18.000,81.390,81.390,63.390,18.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,3/11/1991,00:00,,,18.700,0.000,18.700,81.390,81.390,62.690,18.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,6/18/1991,00:00,,,19.000,0.000,19.000,81.390,81.390,62.390,19.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,7/11/1991,00:00,,,20.300,0.000,20.300,81.390,81.390,61.090,20.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,8/12/1991,00:00,,,21.200,0.000,21.200,81.390,81.390,60.190,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,9/12/1991,00:00,,,21.500,0.000,21.500,81.390,81.390,59.890,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,10/1/1991,00:00,,,24.800,0.000,24.800,81.390,81.390,56.590,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,11/18/1991,00:00,,,20.400,0.000,20.400,81.390,81.390,60.990,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394130N1219913W001,18N01W17G001M,12/16/1991,00:00,,,19.800,0.000,19.800,81.390,81.390,61.590,19.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,10/10/1983,00:00,,,7.400,0.000,7.400,73.260,72.760,65.860,6.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,3/9/1984,00:00,,,5.800,0.000,5.800,73.260,72.760,67.460,5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,10/9/1984,00:00,,,7.300,0.000,7.300,73.260,72.760,65.960,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,3/8/1985,00:00,,,6.600,0.000,6.600,73.260,72.760,66.660,6.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,9/30/1985,00:00,,,6.000,0.000,6.000,73.260,72.760,67.260,5.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,3/14/1986,00:00,9 - Temporarily inaccessible,,,,,73.260,72.760,,,,,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,10/6/1986,00:00,,,6.000,0.000,6.000,73.260,72.760,67.260,5.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,4/18/1987,00:00,,,5.400,0.000,5.400,73.260,72.760,67.860,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,10/13/1987,00:00,,,6.300,0.000,6.300,73.260,72.760,66.960,5.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,3/9/1988,00:00,,,6.700,0.000,6.700,73.260,72.760,66.560,6.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,11/9/1988,00:00,,,4.000,0.000,4.000,73.260,72.760,69.260,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,3/8/1989,00:00,,,3.400,0.000,3.400,73.260,72.760,69.860,2.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,10/12/1989,00:00,5 - Unable to locate well,,,,,73.260,72.760,,,,,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,3/13/1990,00:00,5 - Unable to locate well,,,,,73.260,72.760,,,,,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,4/10/1990,00:00,,,6.800,0.000,6.800,73.260,72.760,66.460,6.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,10/11/1990,00:00,,0 - Caved or deepened,8.100,0.000,8.100,73.260,72.760,65.160,7.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,3/12/1991,00:00,,,2.400,0.000,2.400,73.260,72.760,70.860,1.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,6/18/1991,00:00,,,5.200,0.000,5.200,73.260,72.760,68.060,4.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,7/11/1991,00:00,,,4.600,0.000,4.600,73.260,72.760,68.660,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,8/12/1991,00:00,,,5.100,0.000,5.100,73.260,72.760,68.160,4.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,9/12/1991,00:00,,,4.000,0.000,4.000,73.260,72.760,69.260,3.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,10/1/1991,00:00,,,8.300,0.000,8.300,73.260,72.760,64.960,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,11/18/1991,00:00,,,9.500,0.000,9.500,73.260,72.760,63.760,9.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394205N1218871W001,,12/16/1991,00:00,,,5.800,0.000,5.800,73.260,72.760,67.460,5.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/11/1983,00:00,,,14.700,0.000,14.700,153.490,153.490,138.790,14.700,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,3/6/1984,00:00,,,14.700,0.000,14.700,153.490,153.490,138.790,14.700,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/10/1984,00:00,,,13.400,0.000,13.400,153.490,153.490,140.090,13.400,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,3/7/1985,00:00,,,14.900,0.000,14.900,153.490,153.490,138.590,14.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/1/1985,00:00,,,12.900,0.000,12.900,153.490,153.490,140.590,12.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,3/13/1986,00:00,,,10.200,0.000,10.200,153.490,153.490,143.290,10.200,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/8/1986,00:00,,,12.600,0.000,12.600,153.490,153.490,140.890,12.600,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,4/17/1987,00:00,,,16.200,0.000,16.200,153.490,153.490,137.290,16.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/14/1987,00:00,,,14.500,0.000,14.500,153.490,153.490,138.990,14.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,3/8/1988,00:00,,,16.900,0.000,16.900,153.490,153.490,136.590,16.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,11/12/1988,00:00,,,12.100,0.000,12.100,153.490,153.490,141.390,12.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,3/7/1989,00:00,,,16.200,0.000,16.200,153.490,153.490,137.290,16.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/13/1989,00:00,,,11.900,0.000,11.900,153.490,153.490,141.590,11.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,3/13/1990,00:00,,,17.700,0.000,17.700,153.490,153.490,135.790,17.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/17/1990,00:00,,,17.100,0.000,17.100,153.490,153.490,136.390,17.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,3/12/1991,00:00,,6 - Other,4.800,0.000,4.800,153.490,153.490,148.690,4.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,GOOD DATA POINT; EDITTED AS A QM.,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,6/10/1991,00:00,,,21.100,0.000,21.100,153.490,153.490,132.390,21.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,7/9/1991,00:00,,,21.700,0.000,21.700,153.490,153.490,131.790,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,8/8/1991,00:00,,,20.400,0.000,20.400,153.490,153.490,133.090,20.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,9/12/1991,00:00,,,20.300,0.000,20.300,153.490,153.490,133.190,20.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,10/1/1991,00:00,,,20.300,0.000,20.300,153.490,153.490,133.190,20.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,11/13/1991,00:00,,,21.700,0.000,21.700,153.490,153.490,131.790,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394347N1222744W001,18N04W11B003M,12/16/1991,00:00,,,22.300,0.000,22.300,153.490,153.490,131.190,22.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,10/10/1983,00:00,,,9.000,0.000,9.000,84.790,83.790,75.790,8.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,3/9/1984,00:00,,,8.000,0.000,8.000,84.790,83.790,76.790,7.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,10/9/1984,00:00,,,9.000,0.000,9.000,84.790,83.790,75.790,8.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,3/8/1985,00:00,,,11.200,0.000,11.200,84.790,83.790,73.590,10.200,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,9/30/1985,00:00,,,9.100,0.000,9.100,84.790,83.790,75.690,8.100,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,3/14/1986,00:00,,,0.900,0.000,0.900,84.790,83.790,83.890,-0.100,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,10/6/1986,00:00,,,9.600,0.000,9.600,84.790,83.790,75.190,8.600,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,4/18/1987,00:00,,,9.100,0.000,9.100,84.790,83.790,75.690,8.100,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,10/13/1987,00:00,,,10.600,0.000,10.600,84.790,83.790,74.190,9.600,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,3/9/1988,00:00,,,9.900,0.000,9.900,84.790,83.790,74.890,8.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,11/9/1988,00:00,,,12.400,0.000,12.400,84.790,83.790,72.390,11.400,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,3/8/1989,00:00,,,11.700,0.000,11.700,84.790,83.790,73.090,10.700,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,10/17/1989,00:00,,,9.900,0.000,9.900,84.790,83.790,74.890,8.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,3/13/1990,00:00,,,12.000,0.000,12.000,84.790,83.790,72.790,11.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,10/12/1990,00:00,,,11.400,0.000,11.400,84.790,83.790,73.390,10.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,3/12/1991,00:00,,,11.200,0.000,11.200,84.790,83.790,73.590,10.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,6/11/1991,00:00,,,5.900,0.000,5.900,84.790,83.790,78.890,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,7/9/1991,00:00,,,7.000,0.000,7.000,84.790,83.790,77.790,6.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,8/8/1991,00:00,,,6.900,0.000,6.900,84.790,83.790,77.890,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,9/12/1991,00:00,,,6.800,0.000,6.800,84.790,83.790,77.990,5.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,10/1/1991,00:00,,,8.800,0.000,8.800,84.790,83.790,75.990,7.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,11/13/1991,00:00,,4 - Pumped recently,14.000,0.000,14.000,84.790,83.790,70.790,13.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394564N1220246W001,19N02W36H001M,12/16/1991,00:00,,,14.200,0.000,14.200,84.790,83.790,70.590,13.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,10/10/1983,00:00,,,5.600,0.000,5.600,86.900,85.400,81.300,4.100,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,3/9/1984,00:00,,,6.700,0.000,6.700,86.900,85.400,80.200,5.200,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,10/9/1984,00:00,,,7.400,0.000,7.400,86.900,85.400,79.500,5.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,3/8/1985,00:00,,,7.500,0.000,7.500,86.900,85.400,79.400,6.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,9/30/1985,00:00,,,7.600,0.000,7.600,86.900,85.400,79.300,6.100,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,3/14/1986,00:00,,,2.400,0.000,2.400,86.900,85.400,84.500,0.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,10/6/1986,00:00,,,6.300,0.000,6.300,86.900,85.400,80.600,4.800,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,4/18/1987,00:00,,,6.300,0.000,6.300,86.900,85.400,80.600,4.800,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,10/13/1987,00:00,,,8.300,0.000,8.300,86.900,85.400,78.600,6.800,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,3/9/1988,00:00,,,6.500,0.000,6.500,86.900,85.400,80.400,5.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,11/9/1988,00:00,,,7.400,0.000,7.400,86.900,85.400,79.500,5.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,3/8/1989,00:00,,,5.800,0.000,5.800,86.900,85.400,81.100,4.300,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,10/17/1989,00:00,,,6.500,0.000,6.500,86.900,85.400,80.400,5.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,3/13/1990,00:00,,,6.400,0.000,6.400,86.900,85.400,80.500,4.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,10/12/1990,00:00,,,8.500,0.000,8.500,86.900,85.400,78.400,7.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,3/12/1991,00:00,,,8.000,0.000,8.000,86.900,85.400,78.900,6.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,6/11/1991,00:00,,,8.800,0.000,8.800,86.900,85.400,78.100,7.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,7/9/1991,00:00,,2 - Nearby pump operating,15.300,0.000,15.300,86.900,85.400,71.600,13.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,8/8/1991,00:00,,6 - Other,12.500,0.000,12.500,86.900,85.400,74.400,11.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,GOOD DATA POINT.  EDITTED AS QM.,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,9/13/1991,00:00,,,5.600,0.000,5.600,86.900,85.400,81.300,4.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,10/1/1991,00:00,,,5.700,0.000,5.700,86.900,85.400,81.200,4.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,11/13/1991,00:00,,,7.400,0.000,7.400,86.900,85.400,79.500,5.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394575N1220728W001,19N02W34F001M,12/16/1991,00:00,,,8.300,0.000,8.300,86.900,85.400,78.600,6.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,10/10/1983,00:00,,,15.300,0.000,15.300,83.880,83.380,68.580,14.800,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,3/9/1984,00:00,,,8.800,0.000,8.800,83.880,83.380,75.080,8.300,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,10/9/1984,00:00,,,16.200,0.000,16.200,83.880,83.380,67.680,15.700,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,3/8/1985,00:00,,,13.400,0.000,13.400,83.880,83.380,70.480,12.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,9/30/1985,00:00,,,18.500,0.000,18.500,83.880,83.380,65.380,18.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,3/14/1986,00:00,,,3.500,0.000,3.500,83.880,83.380,80.380,3.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,10/6/1986,00:00,,,17.200,0.000,17.200,83.880,83.380,66.680,16.700,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,4/18/1987,00:00,,,16.400,0.000,16.400,83.880,83.380,67.480,15.900,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,10/13/1987,00:00,,,19.000,0.000,19.000,83.880,83.380,64.880,18.500,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,3/9/1988,00:00,,,16.600,0.000,16.600,83.880,83.380,67.280,16.100,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
394644N1219514W001,19N01W27R001M,11/9/1988,00:00,,,17.500,0.000,17.500,83.880,83.380,66.380,17.000,UNK - Unknown,Unknown,County of Glenn,Voluntary,,Glenn_06.21.1983-12.31.1991
