casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
341189N1191051W001,,8/2/2000,00:00,6 - Well has been destroyed,,,,,11.890,11.890,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,2/17/1993,00:00,,,8.200,0.000,8.200,11.990,11.990,3.790,8.200,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,4/5/1993,00:00,,,7.000,0.000,7.000,11.990,11.990,4.990,7.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,6/2/1993,00:00,,,8.500,0.000,8.500,11.990,11.990,3.490,8.500,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,7/29/1993,00:00,,6 - Other,3.800,0.000,3.800,11.990,11.990,8.190,3.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,10/20/1993,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,11/24/1993,00:00,1 - Pumping,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,2/9/1994,00:00,9 - Temporarily inaccessible,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,4/12/1994,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,6/13/1994,00:00,1 - Pumping,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,8/16/1994,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,9/21/1994,00:00,,,8.000,0.000,8.000,11.990,11.990,3.990,8.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,12/19/1994,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,2/10/1995,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,4/12/1995,00:00,,,6.000,0.000,6.000,11.990,11.990,5.990,6.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,6/10/1995,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,8/10/1995,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,10/10/1995,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,12/10/1995,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,2/10/1996,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,4/22/1996,00:00,,,5.000,0.000,5.000,11.990,11.990,6.990,5.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,5/29/1996,00:00,,,4.800,0.000,4.800,11.990,11.990,7.190,4.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,8/5/1996,00:00,,,5.000,0.000,5.000,11.990,11.990,6.990,5.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,10/10/1996,00:00,7 - Special/Other,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,12/16/1996,00:00,,,6.900,0.000,6.900,11.990,11.990,5.090,6.900,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,2/3/1997,00:00,,,5.900,0.000,5.900,11.990,11.990,6.090,5.900,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,3/28/1997,00:00,,,6.600,0.000,6.600,11.990,11.990,5.390,6.600,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,5/28/1997,00:00,,,5.600,0.000,5.600,11.990,11.990,6.390,5.600,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,8/4/1997,00:00,,,6.800,0.000,6.800,11.990,11.990,5.190,6.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,10/2/1997,00:00,,,8.100,0.000,8.100,11.990,11.990,3.890,8.100,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,11/25/1997,00:00,,,9.800,0.000,9.800,11.990,11.990,2.190,9.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,1/28/1998,00:00,,,8.700,0.000,8.700,11.990,11.990,3.290,8.700,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,3/26/1998,00:00,,,5.800,0.000,5.800,11.990,11.990,6.190,5.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,5/29/1998,00:00,,,4.700,0.000,4.700,11.990,11.990,7.290,4.700,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,7/29/1998,00:00,,,4.500,0.000,4.500,11.990,11.990,7.490,4.500,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,9/23/1998,00:00,,,5.300,0.000,5.300,11.990,11.990,6.690,5.300,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,12/2/1998,00:00,,,6.000,0.000,6.000,11.990,11.990,5.990,6.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341247N1191353W001,,2/1/1999,00:00,6 - Well has been destroyed,,,,,11.990,11.990,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,2/24/1993,00:00,,,10.600,0.000,10.600,12.370,12.370,1.770,10.600,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,4/9/1993,00:00,,,9.900,0.000,9.900,12.370,12.370,2.470,9.900,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,6/3/1993,00:00,,,11.200,0.000,11.200,12.370,12.370,1.170,11.200,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,8/3/1993,00:00,,,13.900,0.000,13.900,12.370,12.370,-1.530,13.900,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,10/20/1993,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,12/1/1993,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,2/10/1994,00:00,,,8.900,0.000,8.900,12.370,12.370,3.470,8.900,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,4/14/1994,00:00,,,5.700,0.000,5.700,12.370,12.370,6.670,5.700,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,6/13/1994,00:00,,,9.500,0.000,9.500,12.370,12.370,2.870,9.500,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,8/16/1994,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,9/21/1994,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,12/15/1994,00:00,,,15.500,0.000,15.500,12.370,12.370,-3.130,15.500,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,2/10/1995,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,4/26/1995,00:00,,,4.400,0.000,4.400,12.370,12.370,7.970,4.400,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,6/10/1995,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,8/10/1995,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,10/10/1995,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,12/10/1995,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,2/10/1996,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,4/24/1996,00:00,,,3.000,0.000,3.000,12.370,12.370,9.370,3.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,6/6/1996,00:00,,,8.000,0.000,8.000,12.370,12.370,4.370,8.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,8/1/1996,00:00,,,8.700,0.000,8.700,12.370,12.370,3.670,8.700,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,10/10/1996,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,12/6/1996,00:00,,,12.400,0.000,12.400,12.370,12.370,-0.030,12.400,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,1/31/1997,00:00,,,3.900,0.000,3.900,12.370,12.370,8.470,3.900,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,3/27/1997,00:00,,,6.300,0.000,6.300,12.370,12.370,6.070,6.300,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,5/27/1997,00:00,,,10.800,0.000,10.800,12.370,12.370,1.570,10.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,7/31/1997,00:00,,,14.100,0.000,14.100,12.370,12.370,-1.730,14.100,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,10/1/1997,00:00,,,18.000,0.000,18.000,12.370,12.370,-5.630,18.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,12/1/1997,00:00,,,16.000,0.000,16.000,12.370,12.370,-3.630,16.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,1/27/1998,00:00,,,7.800,0.000,7.800,12.370,12.370,4.570,7.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,3/26/1998,00:00,,,2.900,0.000,2.900,12.370,12.370,9.470,2.900,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,5/28/1998,00:00,,,4.000,0.000,4.000,12.370,12.370,8.370,4.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,7/28/1998,00:00,,,4.600,0.000,4.600,12.370,12.370,7.770,4.600,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,9/21/1998,00:00,,,9.500,0.000,9.500,12.370,12.370,2.870,9.500,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,11/25/1998,00:00,,,11.800,0.000,11.800,12.370,12.370,0.570,11.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,1/29/1999,00:00,,,7.000,0.000,7.000,12.370,12.370,5.370,7.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,3/22/1999,00:00,,,4.000,0.000,4.000,12.370,12.370,8.370,4.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,5/24/1999,00:00,,,4.700,0.000,4.700,12.370,12.370,7.670,4.700,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,7/22/1999,00:00,,,6.500,0.000,6.500,12.370,12.370,5.870,6.500,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,9/29/1999,00:00,,,14.300,0.000,14.300,12.370,12.370,-1.930,14.300,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,11/30/1999,00:00,,,13.500,0.000,13.500,12.370,12.370,-1.130,13.500,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,2/2/2000,00:00,,,12.400,0.000,12.400,12.370,12.370,-0.030,12.400,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,3/28/2000,00:00,,,6.000,0.000,6.000,12.370,12.370,6.370,6.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,6/1/2000,00:00,,,8.200,0.000,8.200,12.370,12.370,4.170,8.200,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,8/14/2000,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,9/26/2000,00:00,7 - Special/Other,,,,,12.370,12.370,,,,,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,11/29/2000,00:00,,,15.000,0.000,15.000,12.370,12.370,-2.630,15.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,1/25/2001,00:00,,,10.800,0.000,10.800,12.370,12.370,1.570,10.800,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,3/23/2001,00:00,,,4.000,0.000,4.000,12.370,12.370,8.370,4.000,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
341275N1191031W001,,5/22/2001,00:00,,,6.600,0.000,6.600,12.370,12.370,5.770,6.600,UNK - Unknown,Unknown,VENTURA COUNTY FLOOD CONTROL DISTRICT,Voluntary,
