casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id
389868N1215739W001,YCWA-12,1/21/2013,00:00,,,11.500,0.000,11.500,40.800,41.000,29.300,11.700,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389868N1215739W001,YCWA-12,2/26/2013,00:00,,,12.400,0.000,12.400,40.800,41.000,28.400,12.600,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389868N1215739W001,YCWA-12,3/14/2013,00:00,,,12.500,0.000,12.500,40.800,41.000,28.300,12.700,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389918N1215772W001,,3/6/2012,00:00,,8 - Oil or foreign substance in casing,15.500,0.000,15.500,41.300,41.000,25.800,15.200,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,
389993N1214546W001,YCWA-13,8/30/2011,12:00,,,25.800,0.000,25.800,72.700,73.000,46.900,26.100,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,9/30/2011,12:00,,,24.700,0.000,24.700,72.700,73.000,48.000,25.000,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,10/28/2011,12:00,,,22.600,0.000,22.600,72.700,73.000,50.100,22.900,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,11/23/2011,12:00,,,22.200,0.000,22.200,72.700,73.000,50.500,22.500,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,12/30/2011,12:00,,,22.600,0.000,22.600,72.700,73.000,50.100,22.900,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,1/24/2012,12:00,,,22.000,0.000,22.000,72.700,73.000,50.700,22.300,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,2/28/2012,12:00,,,21.200,0.000,21.200,72.700,73.000,51.500,21.500,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,3/22/2012,12:00,,,20.100,0.000,20.100,72.700,73.000,52.600,20.400,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,4/30/2012,12:00,,,18.700,0.000,18.700,72.700,73.000,54.000,19.000,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,5/23/2012,12:00,,,23.200,0.000,23.200,72.700,73.000,49.500,23.500,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,6/27/2012,12:00,,,25.400,0.000,25.400,72.700,73.000,47.300,25.700,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,7/19/2012,00:00,,,26.900,0.000,26.900,72.700,73.000,45.800,27.200,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,8/27/2012,00:00,,,28.000,0.000,28.000,72.700,73.000,44.700,28.300,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,9/25/2012,00:00,,,27.400,0.000,27.400,72.700,73.000,45.300,27.700,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,10/30/2012,00:00,,,24.500,0.000,24.500,72.700,73.000,48.200,24.800,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,12/11/2012,00:00,,,22.100,0.000,22.100,72.700,73.000,50.600,22.400,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,1/23/2013,00:00,,,19.900,0.000,19.900,72.700,73.000,52.800,20.200,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,2/25/2013,00:00,,,19.400,0.000,19.400,72.700,73.000,53.300,19.700,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
389993N1214546W001,YCWA-13,3/14/2013,00:00,,,19.500,0.000,19.500,72.700,73.000,53.200,19.800,ES - Electric sounder measurement,0.1 Ft,Yuba County Water Agency,CASGEM,
390067N1214668W001,,3/6/2012,00:00,,,17.800,0.000,17.800,65.740,65.040,47.940,17.100,ES - Electric sounder measurement,0.1 Ft,Department of Water Resources,Voluntary,
390067N1214668W001,,1/7/2009,00:00,,,23.800,0.000,23.800,65.740,65.040,41.940,23.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,2/5/2009,00:00,,,22.300,0.000,22.300,65.740,65.040,43.440,21.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,3/10/2009,00:00,,,20.900,0.000,20.900,65.740,65.040,44.840,20.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,4/2/2009,00:00,,,20.000,0.000,20.000,65.740,65.040,45.740,19.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,5/6/2009,00:00,,,22.000,0.000,22.000,65.740,65.040,43.740,21.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,6/8/2009,00:00,,,31.400,0.000,31.400,65.740,65.040,34.340,30.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,7/6/2009,00:00,,,38.000,0.000,38.000,65.740,65.040,27.740,37.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,8/3/2009,00:00,,,42.300,0.000,42.300,65.740,65.040,23.440,41.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,9/8/2009,00:00,1 - Pumping,,,,,65.740,65.040,,,,,Department of Water Resources,Voluntary,
390067N1214668W001,,10/13/2009,00:00,7 - Special/Other,,,,,65.740,65.040,,,,,Department of Water Resources,Voluntary,
390067N1214668W001,,11/4/2009,00:00,,,33.300,0.000,33.300,65.740,65.040,32.440,32.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,12/7/2009,00:00,,,31.000,0.000,31.000,65.740,65.040,34.740,30.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,1/16/2010,00:00,,,29.100,0.000,29.100,65.740,65.040,36.640,28.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,2/22/2010,00:00,,,26.500,0.000,26.500,65.740,65.040,39.240,25.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,3/11/2010,00:00,,,25.600,0.000,25.600,65.740,65.040,40.140,24.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,4/12/2010,00:00,,,23.700,0.000,23.700,65.740,65.040,42.040,23.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,5/10/2010,00:00,,,30.100,0.000,30.100,65.740,65.040,35.640,29.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,6/7/2010,00:00,,,26.800,0.000,26.800,65.740,65.040,38.940,26.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,7/14/2010,00:00,1 - Pumping,,,,,65.740,65.040,,,,,Department of Water Resources,Voluntary,
390067N1214668W001,,8/5/2010,00:00,1 - Pumping,,,,,65.740,65.040,,,,,Department of Water Resources,Voluntary,
390067N1214668W001,,9/7/2010,00:00,,,36.600,0.000,36.600,65.740,65.040,29.140,35.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,10/5/2010,00:00,,,33.200,0.000,33.200,65.740,65.040,32.540,32.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,11/1/2010,00:00,,,31.400,0.000,31.400,65.740,65.040,34.340,30.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,12/13/2010,00:00,,,28.700,0.000,28.700,65.740,65.040,37.040,28.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,1/6/2011,00:00,,,27.700,0.000,27.700,65.740,65.040,38.040,27.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,2/8/2011,00:00,,,25.100,0.000,25.100,65.740,65.040,40.640,24.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,3/7/2011,00:00,,,22.200,0.000,22.200,65.740,65.040,43.540,21.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,4/4/2011,00:00,,,20.600,0.000,20.600,65.740,65.040,45.140,19.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,5/16/2011,00:00,,,21.500,0.000,21.500,65.740,65.040,44.240,20.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,6/13/2011,00:00,,,23.600,0.000,23.600,65.740,65.040,42.140,22.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,7/13/2011,00:00,,,24.800,0.000,24.800,65.740,65.040,40.940,24.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,8/11/2011,00:00,,,24.500,0.000,24.500,65.740,65.040,41.240,23.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390067N1214668W001,,9/13/2011,00:00,,,24.400,0.000,24.400,65.740,65.040,41.340,23.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,
390084N1214989W001,PMW-06,1/1/2009,00:00,,,24.688,0.000,24.688,67.050,67.450,42.362,25.088,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/2/2009,00:00,,,24.552,0.000,24.552,67.050,67.450,42.498,24.952,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/3/2009,00:00,,,24.557,0.000,24.557,67.050,67.450,42.493,24.957,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/4/2009,00:00,,,24.604,0.000,24.604,67.050,67.450,42.446,25.004,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/5/2009,00:00,,,24.610,0.000,24.610,67.050,67.450,42.440,25.010,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/6/2009,00:00,,,24.618,0.000,24.618,67.050,67.450,42.432,25.018,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/7/2009,00:00,,,24.631,0.000,24.631,67.050,67.450,42.419,25.031,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/8/2009,00:00,,,24.575,0.000,24.575,67.050,67.450,42.475,24.975,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/9/2009,00:00,,,24.591,0.000,24.591,67.050,67.450,42.459,24.991,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/10/2009,00:00,,,24.693,0.000,24.693,67.050,67.450,42.357,25.093,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/11/2009,00:00,,,24.656,0.000,24.656,67.050,67.450,42.394,25.056,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/12/2009,00:00,,,24.555,0.000,24.555,67.050,67.450,42.495,24.955,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/13/2009,00:00,,,24.528,0.000,24.528,67.050,67.450,42.522,24.928,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/14/2009,00:00,,,24.500,0.000,24.500,67.050,67.450,42.550,24.900,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/15/2009,00:00,,,24.473,0.000,24.473,67.050,67.450,42.577,24.873,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/16/2009,00:00,,,24.486,0.000,24.486,67.050,67.450,42.564,24.886,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/17/2009,00:00,,,24.458,0.000,24.458,67.050,67.450,42.592,24.858,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/18/2009,00:00,,,24.428,0.000,24.428,67.050,67.450,42.622,24.828,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/19/2009,00:00,,,24.362,0.000,24.362,67.050,67.450,42.688,24.762,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/20/2009,00:00,,,24.283,0.000,24.283,67.050,67.450,42.767,24.683,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/21/2009,00:00,,,24.216,0.000,24.216,67.050,67.450,42.834,24.616,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/22/2009,00:00,,,24.174,0.000,24.174,67.050,67.450,42.876,24.574,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/23/2009,00:00,,,24.177,0.000,24.177,67.050,67.450,42.873,24.577,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/24/2009,00:00,,,24.139,0.000,24.139,67.050,67.450,42.911,24.539,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/25/2009,00:00,,,24.075,0.000,24.075,67.050,67.450,42.975,24.475,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/26/2009,00:00,,,24.066,0.000,24.066,67.050,67.450,42.984,24.466,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/27/2009,00:00,,,24.174,0.000,24.174,67.050,67.450,42.876,24.574,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/28/2009,00:00,,,24.151,0.000,24.151,67.050,67.450,42.899,24.551,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/29/2009,00:00,,,24.023,0.000,24.023,67.050,67.450,43.027,24.423,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/30/2009,00:00,,,23.946,0.000,23.946,67.050,67.450,43.104,24.346,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,1/31/2009,00:00,,,23.839,0.000,23.839,67.050,67.450,43.211,24.239,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/1/2009,00:00,,,23.816,0.000,23.816,67.050,67.450,43.234,24.216,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/2/2009,00:00,,,23.838,0.000,23.838,67.050,67.450,43.212,24.238,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/3/2009,00:00,,,23.775,0.000,23.775,67.050,67.450,43.275,24.175,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/4/2009,00:00,,,23.674,0.000,23.674,67.050,67.450,43.376,24.074,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/5/2009,00:00,,,23.597,0.000,23.597,67.050,67.450,43.453,23.997,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/6/2009,00:00,,,23.531,0.000,23.531,67.050,67.450,43.519,23.931,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/7/2009,00:00,,,23.503,0.000,23.503,67.050,67.450,43.547,23.903,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/8/2009,00:00,,,23.463,0.000,23.463,67.050,67.450,43.587,23.863,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/9/2009,00:00,,,23.472,0.000,23.472,67.050,67.450,43.578,23.872,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/10/2009,00:00,,,23.557,0.000,23.557,67.050,67.450,43.493,23.957,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/11/2009,00:00,,,23.515,0.000,23.515,67.050,67.450,43.535,23.915,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/12/2009,00:00,,,23.598,0.000,23.598,67.050,67.450,43.452,23.998,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/13/2009,00:00,,,23.556,0.000,23.556,67.050,67.450,43.494,23.956,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/14/2009,00:00,,,23.529,0.000,23.529,67.050,67.450,43.521,23.929,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/15/2009,00:00,,,23.437,0.000,23.437,67.050,67.450,43.613,23.837,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/16/2009,00:00,,,23.317,0.000,23.317,67.050,67.450,43.733,23.717,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/17/2009,00:00,,,23.408,0.000,23.408,67.050,67.450,43.642,23.808,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/18/2009,00:00,,,23.559,0.000,23.559,67.050,67.450,43.491,23.959,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/19/2009,00:00,,,23.544,0.000,23.544,67.050,67.450,43.506,23.944,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/20/2009,00:00,,,23.463,0.000,23.463,67.050,67.450,43.587,23.863,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/21/2009,00:00,,,23.368,0.000,23.368,67.050,67.450,43.682,23.768,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/22/2009,00:00,,,23.273,0.000,23.273,67.050,67.450,43.777,23.673,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/23/2009,00:00,,,23.203,0.000,23.203,67.050,67.450,43.847,23.603,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/24/2009,00:00,,,23.225,0.000,23.225,67.050,67.450,43.825,23.625,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/25/2009,00:00,,,23.182,0.000,23.182,67.050,67.450,43.868,23.582,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/26/2009,00:00,,,23.163,0.000,23.163,67.050,67.450,43.887,23.563,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/27/2009,00:00,,,23.152,0.000,23.152,67.050,67.450,43.898,23.552,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,2/28/2009,00:00,,,23.077,0.000,23.077,67.050,67.450,43.973,23.477,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/1/2009,00:00,,,22.990,0.000,22.990,67.050,67.450,44.060,23.390,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/2/2009,00:00,,,22.860,0.000,22.860,67.050,67.450,44.190,23.260,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/3/2009,00:00,,,22.804,0.000,22.804,67.050,67.450,44.246,23.204,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/4/2009,00:00,,,22.786,0.000,22.786,67.050,67.450,44.264,23.186,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/5/2009,00:00,,,22.862,0.000,22.862,67.050,67.450,44.188,23.262,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/6/2009,00:00,,,22.805,0.000,22.805,67.050,67.450,44.245,23.205,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/7/2009,00:00,,,22.749,0.000,22.749,67.050,67.450,44.301,23.149,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/8/2009,00:00,,,22.658,0.000,22.658,67.050,67.450,44.392,23.058,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/9/2009,00:00,,,22.631,0.000,22.631,67.050,67.450,44.419,23.031,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/10/2009,00:00,,,22.668,0.000,22.668,67.050,67.450,44.382,23.068,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/11/2009,00:00,,,22.603,0.000,22.603,67.050,67.450,44.447,23.003,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/12/2009,00:00,,,22.580,0.000,22.580,67.050,67.450,44.470,22.980,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/13/2009,00:00,,,22.572,0.000,22.572,67.050,67.450,44.478,22.972,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/14/2009,00:00,,,22.518,0.000,22.518,67.050,67.450,44.532,22.918,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/15/2009,00:00,,,22.534,0.000,22.534,67.050,67.450,44.516,22.934,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
390084N1214989W001,PMW-06,3/16/2009,00:00,,,22.588,0.000,22.588,67.050,67.450,44.462,22.988,TR - Electronic pressure transducer,0.001 Ft,Yuba County Water Agency,CASGEM,
