casgem_id,lat,long,local_well_number,date,military_time_pst,no_measurement,questionable_measurement,reading_rp,reading_ws,rp_to_ws,rp_elevation,gs_elevation,wse,gs_to_ws,measurement_method,measurement_accuracy,collecting_coop_agency,voluntary_or_casgem_measurement,comments,extra_casgem_id,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/2/1995,00:00,,,28.700,0.000,28.700,517.550,517.550,488.850,28.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/21/1996,00:00,,,23.100,0.000,23.100,517.550,517.550,494.450,23.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/7/1996,00:00,,,28.700,0.000,28.700,517.550,517.550,488.850,28.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/5/1997,00:00,,,25.100,0.000,25.100,517.550,517.550,492.450,25.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/9/1997,00:00,,,29.400,0.000,29.400,517.550,517.550,488.150,29.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/9/1998,00:00,,,21.700,0.000,21.700,517.550,517.550,495.850,21.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/5/1998,00:00,,,26.200,0.000,26.200,517.550,517.550,491.350,26.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/4/1999,00:00,,,30.400,0.000,30.400,517.550,517.550,487.150,30.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/8/1999,00:00,,,22.200,0.000,22.200,517.550,517.550,495.350,22.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/20/2000,00:00,,,22.600,0.000,22.600,517.550,517.550,494.950,22.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/18/2000,00:00,,,28.700,0.000,28.700,517.550,517.550,488.850,28.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/23/2001,00:00,,,24.500,0.000,24.500,517.550,517.550,493.050,24.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/8/2001,00:00,,,29.900,0.000,29.900,517.550,517.550,487.650,29.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/21/2002,00:00,,,24.100,0.000,24.100,517.550,517.550,493.450,24.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,7/20/2002,00:00,,,25.900,0.000,25.900,517.550,517.550,491.650,25.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/22/2002,00:00,,,30.100,0.000,30.100,517.550,517.550,487.450,30.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/12/2003,00:00,,,24.800,0.000,24.800,517.550,517.550,492.750,24.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,7/31/2003,00:00,,,29.800,0.000,29.800,517.550,517.550,487.750,29.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/16/2003,00:00,,,29.400,0.000,29.400,517.550,517.550,488.150,29.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,4/7/2004,00:00,,,22.500,0.000,22.500,517.550,517.550,495.050,22.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,7/30/2004,00:00,,,28.700,0.000,28.700,517.550,517.550,488.850,28.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/25/2004,00:00,,,28.600,0.000,28.600,517.550,517.550,488.950,28.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,4/6/2005,00:00,,,23.700,0.000,23.700,517.550,517.550,493.850,23.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/21/2005,00:00,,,28.800,0.000,28.800,517.550,517.550,488.750,28.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/30/2006,00:00,,,21.200,0.000,21.200,517.550,517.550,496.350,21.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/3/2006,00:00,,,26.700,0.000,26.700,517.550,517.550,490.850,26.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/20/2006,00:00,,,28.100,0.000,28.100,517.550,517.550,489.450,28.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/22/2007,00:00,,,25.400,0.000,25.400,517.550,517.550,492.150,25.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/10/2007,00:00,,4 - Pumped recently,31.700,0.000,31.700,517.550,517.550,485.850,31.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/21/2007,00:00,,,30.200,0.000,30.200,517.550,517.550,487.350,30.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/21/2007,00:00,,,30.200,0.000,30.200,517.550,517.550,487.350,30.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/1/2005,00:00,,,29.200,0.000,29.200,517.550,517.550,488.350,29.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/14/2008,00:00,,,25.800,0.000,25.800,517.550,517.550,491.750,25.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/6/2008,00:00,,,31.000,0.000,31.000,517.550,517.550,486.550,31.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/23/2008,00:00,,,31.100,0.000,31.100,517.550,517.550,486.450,31.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,1/15/2009,00:00,,,30.900,0.000,30.900,517.550,517.550,486.650,30.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/26/2009,00:00,,,28.100,0.000,28.100,517.550,517.550,489.450,28.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,5/16/2009,00:00,,4 - Pumped recently,32.800,0.000,32.800,517.550,517.550,484.750,32.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,6/23/2009,00:00,,,34.400,0.000,34.400,517.550,517.550,483.150,34.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/5/2009,00:00,,,34.500,0.000,34.500,517.550,517.550,483.050,34.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,9/17/2009,00:00,,1 - Pumping,41.700,0.000,41.700,517.550,517.550,475.850,41.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/22/2009,00:00,,,32.500,0.000,32.500,517.550,517.550,485.050,32.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/23/2010,00:00,,,27.000,0.000,27.000,517.550,517.550,490.550,27.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/4/2010,00:00,,1 - Pumping,37.000,0.000,37.000,517.550,517.550,480.550,37.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/21/2010,00:00,,,31.900,0.000,31.900,517.550,517.550,485.650,31.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,4/8/2011,00:00,9 - Temporarily inaccessible,,,,,517.550,517.550,,,,,Department of Water Resources,Voluntary,GARDENERS,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,8/3/2011,00:00,,,29.100,0.000,29.100,517.550,517.550,488.450,29.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,10/14/2011,00:00,,,29.700,0.000,29.700,517.550,517.550,487.850,29.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403779N1224376W001,29N05W09L001M,3/18/2013,00:00,,,45.000,16.700,28.300,517.550,517.550,489.250,28.300,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/14/2011,00:00,,,54.400,0.000,54.400,514.540,514.540,460.140,54.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/14/2011,00:00,,,54.400,0.000,54.400,514.540,514.540,460.140,54.400,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,7/30/2012,00:00,,,70.000,8.800,61.200,514.540,514.540,453.340,61.200,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/26/2012,00:00,,,50.100,0.000,50.100,514.540,514.540,464.440,50.100,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/15/2012,00:00,,,75.000,18.800,56.200,514.540,514.540,458.340,56.200,ST - Steel tape measurement,0.1 Ft,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/11/1983,00:00,,,52.800,0.000,52.800,514.540,514.540,461.740,52.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/16/1984,00:00,,,48.900,0.000,48.900,514.540,514.540,465.640,48.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/26/1984,00:00,,,52.000,0.000,52.000,514.540,514.540,462.540,52.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/27/1985,00:00,,,50.200,0.000,50.200,514.540,514.540,464.340,50.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/21/1985,00:00,,,54.000,0.000,54.000,514.540,514.540,460.540,54.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/11/1986,00:00,,,48.800,0.000,48.800,514.540,514.540,465.740,48.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/14/1986,00:00,,,52.000,0.000,52.000,514.540,514.540,462.540,52.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/23/1987,00:00,,,49.200,0.000,49.200,514.540,514.540,465.340,49.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/5/1987,00:00,,,53.000,0.000,53.000,514.540,514.540,461.540,53.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/7/1988,00:00,,,49.400,0.000,49.400,514.540,514.540,465.140,49.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/26/1988,00:00,,,52.200,0.000,52.200,514.540,514.540,462.340,52.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/15/1989,00:00,,,49.800,0.000,49.800,514.540,514.540,464.740,49.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/12/1989,00:00,,,51.500,0.000,51.500,514.540,514.540,463.040,51.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/12/1990,00:00,,,49.600,0.000,49.600,514.540,514.540,464.940,49.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/3/1990,00:00,,,55.500,0.000,55.500,514.540,514.540,459.040,55.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/11/1991,00:00,,,51.000,0.000,51.000,514.540,514.540,463.540,51.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/8/1991,00:00,,,54.400,0.000,54.400,514.540,514.540,460.140,54.400,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/18/1992,00:00,,,51.000,0.000,51.000,514.540,514.540,463.540,51.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/8/1992,00:00,,,54.600,0.000,54.600,514.540,514.540,459.940,54.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/18/1993,00:00,,,48.200,0.000,48.200,514.540,514.540,466.340,48.200,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/4/1993,00:00,,,52.000,0.000,52.000,514.540,514.540,462.540,52.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/14/1994,00:00,,,51.300,0.000,51.300,514.540,514.540,463.240,51.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/21/1994,00:00,,,54.100,0.000,54.100,514.540,514.540,460.440,54.100,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/6/1995,00:00,,,48.800,0.000,48.800,514.540,514.540,465.740,48.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,4/20/1995,00:00,,,47.600,0.000,47.600,514.540,514.540,466.940,47.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,7/28/1995,00:00,,,51.600,0.000,51.600,514.540,514.540,462.940,51.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/5/1995,00:00,,,51.700,0.000,51.700,514.540,514.540,462.840,51.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,1/18/1996,00:00,,,49.300,0.000,49.300,514.540,514.540,465.240,49.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/21/1996,00:00,,,47.700,0.000,47.700,514.540,514.540,466.840,47.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,7/23/1996,00:00,,,51.600,0.000,51.600,514.540,514.540,462.940,51.600,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/8/1996,00:00,,,51.800,0.000,51.800,514.540,514.540,462.740,51.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,1/16/1997,00:00,,,49.300,0.000,49.300,514.540,514.540,465.240,49.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/5/1997,00:00,,,48.900,0.000,48.900,514.540,514.540,465.640,48.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,7/16/1997,00:00,,,52.900,0.000,52.900,514.540,514.540,461.640,52.900,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/9/1997,00:00,,,55.000,0.000,55.000,514.540,514.540,459.540,55.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,1/12/1998,00:00,,,49.500,0.000,49.500,514.540,514.540,465.040,49.500,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/9/1998,00:00,,,46.800,0.000,46.800,514.540,514.540,467.740,46.800,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,6/2/1998,00:00,,,45.700,0.000,45.700,514.540,514.540,468.840,45.700,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/5/1998,00:00,,,50.300,0.000,50.300,514.540,514.540,464.240,50.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,10/4/1999,00:00,,,55.000,0.000,55.000,514.540,514.540,459.540,55.000,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
403886N1223902W001,29N05W11A002M,3/9/1999,00:00,,,46.300,0.000,46.300,514.540,514.540,468.240,46.300,UNK - Unknown,Unknown,Department of Water Resources,Voluntary,,Shasta_06.21.1983-06.21.2013
